"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00466952","2012-05-14","38.99706","-79.1342","292.6","PETERSBURG, WV US","   61",",,7,0700","    0",",,7,",,,"  261",",,7","  139",",,7",,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-05-15","38.99706","-79.1342","292.6","PETERSBURG, WV US","  224",",,7,0700","    0",",,7,",,,"  211",",,7","  139",",,7",,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-05-16","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  256",",,7","  111",",,7",,,,,,,"  111",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-05-17","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  278",",,7","  106",",,7",,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-05-18","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  228",",,7","   61",",,7",,,,,,,"  122",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-05-19","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  250",",,7","   72",",,7",,,,,,,"   89",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-05-20","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  267",",,7","   89",",,7",,,,,,,"  111",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-05-21","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  283",",,7","  111",",,7",,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-05-22","38.99706","-79.1342","292.6","PETERSBURG, WV US","   15",",,7,0700","    0",",,7,",,,"  256",",,7","  150",",,7",,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-05-23","38.99706","-79.1342","292.6","PETERSBURG, WV US","   48",",,7,0700","    0",",,7,",,,"  272",",,7","  156",",,7",,,,,,,"  161",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-05-24","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  267",",,7","  156",",,7",,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-05-25","38.99706","-79.1342","292.6","PETERSBURG, WV US","   48",",,7,0700","    0",",,7,",,,"  278",",,7","  144",",,7",,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-05-26","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  328",",,7","  150",",,7",,,,,,,"  167",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-05-27","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  339",",,7","  167",",,7",,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-05-28","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  344",",,7","  183",",,7",,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-05-29","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  339",",,7","  183",",,7",,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-05-30","38.99706","-79.1342","292.6","PETERSBURG, WV US","  147",",,7,0700","    0",",,7,",,,"  333",",,7","  156",",,7",,,,,,,"  161",",,7,0700",,,"    1",",,7","    1",",,7",,,,,,,,
"USC00466952","2012-05-31","38.99706","-79.1342","292.6","PETERSBURG, WV US","    8",",,7,0700","    0",",,7,",,,"  300",",,7","  133",",,7",,,,,,,"  150",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-06-01","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  283",",,7","  150",",,7",,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-06-02","38.99706","-79.1342","292.6","PETERSBURG, WV US","   61",",,7,0700","    0",",,7,",,,"  256",",,7","  144",",,7",,,,,,,"  144",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00466952","2012-06-03","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  222",",,7","  106",",,7",,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-06-04","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  256",",,7","  128",",,7",,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-06-05","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  250",",,7","  128",",,7",,,,,,,"  139",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-06-06","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  194",",,7","  128",",,7",,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-06-07","38.99706","-79.1342","292.6","PETERSBURG, WV US","    8",",,7,0700","    0",",,7,",,,"  233",",,7","   83",",,7",,,,,,,"   83",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-06-08","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  256",",,7","   83",",,7",,,,,,,"   89",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-06-09","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  283",",,7","   83",",,7",,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-06-10","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  306",",,7","  117",",,7",,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-06-11","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  328",",,7","  117",",,7",,,,,,,"  122",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-06-12","38.99706","-79.1342","292.6","PETERSBURG, WV US","   46",",,7,0700","    0",",,7,",,,"  283",",,7","  122",",,7",,,,,,,"  206",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-06-13","38.99706","-79.1342","292.6","PETERSBURG, WV US","   28",",,7,0700","    0",",,7,",,,"  311",",,7","  172",",,7",,,,,,,"  178",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-06-15","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  289",",,7","   89",",,7",,,,,,,"  139",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-06-16","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  283",",,7","  111",",,7",,,,,,,"  111",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-06-17","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  300",",,7","   94",",,7",,,,,,,"  122",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-06-18","38.99706","-79.1342","292.6","PETERSBURG, WV US","   74",",,7,0700",,,,,"  300",",,7","  122",",,7",,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-06-19","38.99706","-79.1342","292.6","PETERSBURG, WV US","  241",",,7,0700","    0",",,7,",,,"  294",",,7","  183",",,7",,,,,,,"  211",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00466952","2012-06-20","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  350",",,7","  178",",,7",,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-06-21","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  339",",,7","  194",",,7",,,,,,,"  211",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-06-22","38.99706","-79.1342","292.6","PETERSBURG, WV US","  264",",,7,0700","    0",",,7,",,,"  350",",,7","  211",",,7",,,,,,,"  222",",,7,0700",,,"    1",",,7","    1",",,7",,,,,,,,
"USC00466952","2012-06-23","38.99706","-79.1342","292.6","PETERSBURG, WV US","   23",",,7,0700","    0",",,7,",,,"  322",",,7","  161",",,7",,,,,,,"  183",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00466952","2012-06-24","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  317",",,7","  139",",,7",,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-06-25","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  328",",,7","  150",",,7",,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-06-26","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  278",",,7","   94",",,7",,,,,,,"   94",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-06-27","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  267",",,7","   89",",,7",,,,,,,"   94",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-06-28","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  289",",,7","   94",",,7",,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-06-29","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  356",",,7","  128",",,7",,,,,,,"  294",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-06-30","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  378",",,7","  167",",,7",,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-07-01","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  356",",,7","  183",",,7",,,,,,,"  261",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-07-02","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  356",",,7","  183",",,7",,,,,,,"  183",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-07-03","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  328",",,7","  178",",,7",,,,,,,"  178",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-07-04","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  361",",,7","  172",",,7",,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-07-05","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  356",",,7","  200",",,7",,,,,,,"  233",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-07-06","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  367",",,7","  217",",,7",,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-07-07","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  372",",,7","  217",",,7",,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-07-08","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  389",",,7","  217",",,7",,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-07-09","38.99706","-79.1342","292.6","PETERSBURG, WV US","  333",",,7,0700","    0",",,7,",,,"  383",",,7","  228",",,7",,,,,,,"  228",",,7,0700",,,"    1",",,7","    1",",,7",,,,,,,,
"USC00466952","2012-07-10","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  306",",,7","  172",",,7",,,,,,,"  172",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-07-11","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  328",",,7","  167",",,7",,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-07-12","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  328",",,7","  172",",,7",,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-07-13","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  317",",,7","  167",",,7",,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-07-14","38.99706","-79.1342","292.6","PETERSBURG, WV US","    8",",,7,0700","    0",",,7,",,,"  244",",,7","  167",",,7",,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-07-15","38.99706","-79.1342","292.6","PETERSBURG, WV US","   10",",,7,0700","    0",",,7,",,,"  317",",,7","  178",",,7",,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-07-16","38.99706","-79.1342","292.6","PETERSBURG, WV US","   89",",,7,0700","    0",",,7,",,,"  333",",,7","  200",",,7",,,,,,,"  250",",,7,0700",,,"    1",",,7","    1",",,7",,,,,,,,
"USC00466952","2012-07-17","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  333",",,7","  189",",,7",,,,,,,"  250",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-07-18","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  361",",,7","  211",",,7",,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-07-19","38.99706","-79.1342","292.6","PETERSBURG, WV US","   81",",,7,0700","    0",",,7,",,,"  356",",,7","  200",",,7",,,,,,,"  206",",,7,0700",,,"    1",",,7","    1",",,7",,,,,,,,
"USC00466952","2012-07-20","38.99706","-79.1342","292.6","PETERSBURG, WV US","   79",",,7,0700","    0",",,7,",,,"  350",",,7","  206",",,7",,,,,,,"  211",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-07-21","38.99706","-79.1342","292.6","PETERSBURG, WV US","  376",",,7,0700","    0",",,7,",,,"  300",",,7","  183",",,7",,,,,,,"  183",",,7,0700",,,"    1",",,7","    1",",,7",,,,,,,,
"USC00466952","2012-07-22","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  250",",,7","  178",",,7",,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-07-23","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  317",",,7","  189",",,7",,,,,,,"  222",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-07-24","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  311",",,7","  222",",,7",,,,,,,"  283",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-07-25","38.99706","-79.1342","292.6","PETERSBURG, WV US","  236",",,7,0700","    0",",,7,",,,"  333",",,7","  161",",,7",,,,,,,"  172",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00466952","2012-07-26","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  306",",,7","  172",",,7",,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-07-27","38.99706","-79.1342","292.6","PETERSBURG, WV US","   15",",,7,0700","    0",",,7,",,,"  356",",,7","  211",",,7",,,,,,,"  228",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00466952","2012-07-28","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  317",",,7","  194",",,7",,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-07-29","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  328",",,7","  172",",,7",,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-07-30","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  311",",,7","  156",",,7",,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-07-31","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  322",",,7","  161",",,7",,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-08-01","38.99706","-79.1342","292.6","PETERSBURG, WV US","  452",",,7,0700","    0",",,7,",,,"  317",",,7","  172",",,7",,,,,,,"  178",",,7,0700",,,"    1",",,7","    1",",,7",,,,,,,,
"USC00466952","2012-08-02","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  322",",,7","  172",",,7",,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-08-03","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  328",",,7","  172",",,7",,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-08-04","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  344",",,7","  189",",,7",,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-08-05","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  344",",,7","  189",",,7",,,,,,,"  239",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-08-06","38.99706","-79.1342","292.6","PETERSBURG, WV US","   38",",,7,0700","    0",",,7,",,,"  333",",,7","  211",",,7",,,,,,,"  228",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-08-07","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  322",",,7","  172",",,7",,,,,,,"  178",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-08-08","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  328",",,7","  167",",,7",,,,,,,"  172",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-08-09","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  322",",,7","  172",",,7",,,,,,,"  233",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-08-10","38.99706","-79.1342","292.6","PETERSBURG, WV US","   69",",,7,0700","    0",",,7,",,,"  350",",,7","  200",",,7",,,,,,,"  200",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-08-11","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  306",",,7","  161",",,7",,,,,,,"  161",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-08-12","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  283",",,7","  133",",,7",,,,,,,"  139",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-08-13","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  300",",,7","  128",",,7",,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-08-14","38.99706","-79.1342","292.6","PETERSBURG, WV US","  173",",,7,0700","    0",",,7,",,,"  300",",,7","  128",",,7",,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-08-15","38.99706","-79.1342","292.6","PETERSBURG, WV US","   76",",,7,0700","    0",",,7,",,,"  300",",,7","  189",",,7",,,,,,,"  200",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-08-16","38.99706","-79.1342","292.6","PETERSBURG, WV US","   48",",,7,0700","    0",",,7,",,,"  272",",,7","  156",",,7",,,,,,,"  156",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-08-17","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  306",",,7","  150",",,7",,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-08-18","38.99706","-79.1342","292.6","PETERSBURG, WV US","   43",",,7,0700","    0",",,7,",,,"  311",",,7","  144",",,7",,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-08-19","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  283",",,7","  144",",,7",,,,,,,"  172",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-08-20","38.99706","-79.1342","292.6","PETERSBURG, WV US","   20",",,7,0700","    0",",,7,",,,"  250",",,7","  161",",,7",,,,,,,"  161",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-08-21","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  250",",,7","  128",",,7",,,,,,,"  128",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-08-22","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  283",",,7","  117",",,7",,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-08-23","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  300",",,7","  139",",,7",,,,,,,"  139",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-08-24","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  306",",,7","  133",",,7",,,,,,,"  144",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-08-25","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  306",",,7","  144",",,7",,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-08-26","38.99706","-79.1342","292.6","PETERSBURG, WV US","   33",",,7,0700","    0",",,7,",,,"  283",",,7","  172",",,7",,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-08-27","38.99706","-79.1342","292.6","PETERSBURG, WV US","   46",",,7,0700","    0",",,7,",,,"  289",",,7","  183",",,7",,,,,,,"  189",",,7,0700",,,"    1",",,7","    1",",,7",,,,,,,,
"USC00466952","2012-08-28","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  317",",,7","  183",",,7",,,,,,,"  228",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-08-29","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  317",",,7","  133",",,7",,,,,,,"  150",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-08-30","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  294",",,7","  133",",,7",,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-08-31","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  306",",,7","  144",",,7",,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-09-01","38.99706","-79.1342","292.6","PETERSBURG, WV US","   15",",,7,0700","    0",",,7,",,,"  333",",,7","  139",",,7",,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-09-02","38.99706","-79.1342","292.6","PETERSBURG, WV US","    8",",,7,0700","    0",",,7,",,,"  317",",,7","  217",",,7",,,,,,,"  228",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-09-03","38.99706","-79.1342","292.6","PETERSBURG, WV US","   46",",,7,0700","    0",",,7,",,,"  294",",,7","  222",",,7",,,,,,,"  222",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-09-04","38.99706","-79.1342","292.6","PETERSBURG, WV US","    8",",,7,0700","    0",",,7,",,,"  311",",,7","  211",",,7",,,,,,,"  211",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-09-05","38.99706","-79.1342","292.6","PETERSBURG, WV US","    3",",,7,0700","    0",",,7,",,,"  311",",,7","  206",",,7",,,,,,,"  217",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-09-06","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  333",",,7","  211",",,7",,,,,,,"  211",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-09-07","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  339",",,7","  172",",,7",,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-09-08","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  328",",,7","  194",",,7",,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-09-09","38.99706","-79.1342","292.6","PETERSBURG, WV US","   81",",,7,0700",,,,,"  267",",,7","  100",",,7",,,,,,,"  100",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-09-10","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  244",",,7","   89",",,7",,,,,,,"   89",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-09-11","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  233",",,7","   56",",,7",,,,,,,"   56",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-09-12","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  244",",,7","   56",",,7",,,,,,,"   89",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-09-13","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  278",",,7","   89",",,7",,,,,,,"  100",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00466952","2012-09-14","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  289",",,7","  100",",,7",,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,
"USC00466952","2012-09-15","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,7,0700","    0",",,7,",,,"  294",",,7","  100",",,7",,,,,,,"  106",",,7,0700",,,,,,,,,,,,,,
